name,time,priority,efficiency
uav3,5.2620000000000005,3.8475443919901027,0.898993296076069
uav14,7.1370000000000005,2.571460063350721,0.929624866871727
uav11,7.568,3.8514152667244175,0.7168419884704471
uav2,7.829,4.788033924469091,0.9331739871940476
uav32,11.817,3.144102352581865,0.9341043813825112
uav27,12.514,2.7766548963027367,0.8266665771417118
uav31,13.22,4.796382631429011,0.8712534227538788
uav28,13.508,4.180619434108227,0.864923153590079
uav37,15.585,4.6496565458827455,0.9362176267453948
uav29,16.208,3.5522610366802585,0.9711763688820414
uav23,17.065,2.4320083968917015,0.8813784632865788
uav19,23.118,3.0672715919556848,0.81409350477087
uav20,24.775,1.0488940685265598,0.9702748087088039
uav41,25.154,3.6356430543919234,0.977847261757038
uav13,25.649,3.98055029157425,0.9808291415836392
uav15,25.783,3.2012929345168537,0.8610541352049347
uav22,28.331,4.505967200007819,0.9752310895911336
uav8,28.581,0.3417629755513305,0.9790052987716225
uav34,30.049,2.736608869161965,0.9839387210362223
uav16,30.198,4.474998042631697,0.8987189762996483
uav17,31.86,2.2864236146499763,0.9835937466164051
uav6,32.087,4.153560355353387,0.981941964598145
uav9,33.529,3.949555934445584,0.9828839194467585
uav30,34.778,3.6213541180263027,0.9647562974248564
uav38,35.069,2.7550642595588553,0.9619136291539461
uav33,38.088,4.287822303357082,0.9623112595884916
uav39,38.404,4.185240023760512,0.9607959791553571
uav40,38.833,5.484040568444457,0.9883896493811858
uav18,39.709,2.5428352617380505,0.8577027137369475
uav35,40.536,4.003984820771399,0.9863252624363255
uav1,40.886,1.9975927807677158,0.9850826719602552
uav36,42.245,3.4035708329357344,0.983641877219407
uav4,42.591,3.208428933753935,0.9839180814607289
uav7,44.208,2.655856113791765,0.9851459908517904
uav25,44.554,4.969393480595048,0.9847215501764907
uav5,44.948,2.471100601513328,0.9744499387015679
uav21,45.348,1.9943351148864832,0.9552753609299791
uav12,45.748,2.6566123520697342,0.9365633227281228
uav24,46.144,3.8654501311607103,0.9247153763376817
uav26,47.906,4.274876744931364,0.9118821183800425
uav10,48.606,2.1866332897629346,0.8566947668549639
